date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS
2023-08-20,TikTok Ads,Search,Healthcare,Canada,95410.44287415144,7003.020977617284,0.07339889394344841,0.33999999999999997,2381.0271323898764,290.4184607154061,8.198608058608059,38892.10623432627,16.334171797231733
2023-08-15,TikTok Ads,Search,Fintech,Canada,14539.752801080687,441.7236495581378,0.030380409873633208,0.7699999999999999,340.1272101597661,22.84777497714506,14.886666666666665,829.4694307327704,2.438703537841469
2023-03-10,Google Ads,Shopping,SaaS,Australia,68628.07300892663,2833.6453844798484,0.04128988707159632,2.67,7565.833176561196,207.50468585257747,36.461023255813956,26012.922537809434,3.438209901111349
2023-06-30,Google Ads,Shopping,SaaS,UAE,77007.4950957857,2818.1606116804646,0.03659592625594558,2.34,6594.495831332287,177.82632117599638,37.08391304347826,44772.85986936897,6.789428792515213
2023-03-19,Meta Ads,Video,Healthcare,UK,115871.71657656178,1366.8933163131628,0.011796608842072287,1.31,1790.6302443702434,66.92672669085195,26.755084745762716,20075.692587090907,11.21152323334706
2023-06-27,Meta Ads,Search,Fintech,UK,116101.13624867302,1694.1882959603834,0.014592348970053659,1.5800000000000003,2676.817507617406,87.42252772749309,30.619310344827593,20452.922401636042,7.640760845083112
2023-06-13,Google Ads,Video,E-commerce,UAE,16506.998402336532,832.9309703194982,0.05045926279374926,2.46,2049.0101869859654,33.474767128679595,61.21058823529412,7142.579980884571,3.48586845797536
2023-02-07,Google Ads,Display,E-commerce,Germany,62684.19721778767,3779.2496573928997,0.060290309601675425,1.1199999999999999,4232.759616280047,192.06658936442352,22.037979797979798,30889.351742853316,7.29768627163391
2023-01-10,Meta Ads,Search,SaaS,UK,163738.82089475958,6467.522087012643,0.03949901466048504,0.6899999999999997,4462.590240038722,480.2846250629432,9.29155339805825,64595.32575589507,14.474850318171846
2023-12-08,TikTok Ads,Shopping,EdTech,Australia,160512.61897383627,8025.173204384011,0.04999714823475731,0.7300000000000001,5858.376439200329,276.4775619123855,21.18933774834437,32267.01878921897,5.507843192409028
2023-12-30,Google Ads,Shopping,E-commerce,UAE,43441.323132047204,2123.798019788974,0.048888888888888885,0.9100000000000001,1932.6561980079669,149.8473501072275,12.8975,36977.69610756941,19.13309575996143
2023-09-04,Meta Ads,Shopping,Fintech,India,76134.62466833917,1004.1257753912619,0.013188818881888189,1.5199999999999998,1526.2711785947179,19.987337709209953,76.36190476190475,4675.885372591883,3.0636006485407834
2023-09-17,Meta Ads,Display,EdTech,Australia,21036.542149762903,207.5166187922789,0.009864578375805825,0.6000000000000001,124.50997127536736,15.472730348547111,8.047058823529413,1908.916251130694,15.33143274853801
2023-07-31,Meta Ads,Search,EdTech,Germany,41112.94584839306,1203.7900328905146,0.02928007244554007,1.35,1625.1165444021947,74.46123914786688,21.825000000000003,9536.840382477234,5.868403970981292
2023-08-16,Google Ads,Shopping,SaaS,UAE,79104.96890134313,4983.498874321328,0.06299855677254065,3.67,18289.440868759273,144.25684896366124,126.78386503067485,31788.049832641318,1.7380547639889534
2023-02-08,TikTok Ads,Search,EdTech,USA,137867.73895688244,10987.70583633866,0.07969743987587277,0.8399999999999999,9229.672902524473,254.55796642155173,36.25764705882353,12212.268699093696,1.3231529251435803
2023-08-18,Google Ads,Display,EdTech,Canada,178224.56603756177,6558.613097224504,0.03679971422032943,2.23,14625.707206810643,456.6060081337854,32.03135076252723,76128.59667298522,5.205122432475265
2023-03-30,TikTok Ads,Display,SaaS,India,16011.212541650579,1225.8409754551717,0.07656140796746934,0.45999999999999996,563.8868487093789,61.03772491892972,9.238333333333332,6198.065603938564,10.991683204041134
2023-03-20,Meta Ads,Shopping,Fintech,Australia,21359.512170414768,490.7703941227495,0.022976666798716478,1.9800000000000002,971.7253803630441,11.000026075165076,88.33846153846154,3285.699327093289,3.381304423545803
2023-06-07,TikTok Ads,Video,Fintech,Canada,178180.08996515945,11990.67011176249,0.0672952298660703,1.6300000000000001,19544.79228217286,689.1918395053818,28.359001314060446,176811.14305220344,9.046458028283878
2023-11-22,Meta Ads,Search,E-commerce,Germany,21587.675823816473,476.70534036893093,0.022082291037695156,2.11,1005.8482681784442,24.207693065609774,41.55076923076923,2480.059533269363,2.46563981042654
2023-10-26,Google Ads,Shopping,SaaS,USA,161989.5370097194,5377.423410339536,0.03319611568503272,3.5499999999999994,19089.85310670535,174.40292141641734,109.45833333333333,38146.39867508529,1.9982552229113957
2023-11-11,Meta Ads,Video,Fintech,UK,84236.83643036081,1195.597395788107,0.014193284630014754,1.08,1291.2451874511555,78.60846997980666,16.426285714285715,19000.101412334396,14.71455738769452
2023-08-12,Google Ads,Video,E-commerce,USA,111755.03124207976,6302.122937608314,0.056392297219772416,2.69,16952.710702166365,210.51731647036578,80.52881818181818,32830.711365813644,1.9366054162428579
2023-04-26,TikTok Ads,Search,SaaS,Germany,37006.23175838764,1901.8117460329338,0.05139166177334116,1.8,3423.261142859281,54.75966179162469,62.51428571428572,11750.962743962826,3.4326807840747513
2023-07-23,TikTok Ads,Video,Fintech,Canada,54873.57920620121,3067.3944425058075,0.055899295924898666,1.25,3834.2430531322593,143.68433370516448,26.685185185185183,6415.856728306872,1.673304649548924
2023-01-06,Meta Ads,Video,Healthcare,Australia,115984.19420758856,1519.3743593084066,0.013099839764278826,0.7899999999999999,1200.3057438536412,95.12604684365675,12.618055555555555,27561.098559162478,22.96173179233168
2023-05-11,Google Ads,Search,SaaS,Canada,81344.88645494217,4107.403793256573,0.0504936938541516,3.7399999999999998,15361.690186779584,150.3150418167088,102.1966265060241,38481.9546427896,2.5050599364324855
2023-12-09,Meta Ads,Shopping,Fintech,USA,95404.70144755662,3596.5357360805306,0.0376976782224671,1.7699999999999998,6365.868252862539,216.82700030263987,29.359204545454546,14857.815588275922,2.333981005905174
2023-01-09,Google Ads,Search,SaaS,Australia,51788.48175201397,1615.246610747485,0.03118930225608845,1.41,2277.4977211539535,19.344270787395033,117.73499999999997,4506.45099476694,1.978685182825838
2023-12-13,Meta Ads,Shopping,Fintech,Canada,106896.10652959123,3623.2078375832734,0.03389466609413214,1.08,3913.0644645899356,259.4420373923578,15.082615384615384,19110.759916358467,4.883834674663647
2023-10-29,Google Ads,Shopping,EdTech,USA,176965.49388114308,8263.467262730313,0.04669535897365607,3.45,28508.962056419583,501.6100240497326,56.83491295938104,26326.065838220795,0.9234312279107598
2023-10-15,Meta Ads,Video,SaaS,USA,32854.450246721455,939.105117489656,0.028583802511909912,1.2500000000000002,1173.8813968620702,67.79635874925326,17.314814814814813,12933.71223669504,11.017903743315507
2023-02-26,TikTok Ads,Search,E-commerce,Canada,102397.78826130947,3624.2217715307634,0.03539355520338088,1.61,5834.997052164529,68.08239560518417,85.70493150684932,9147.99833857954,1.5677811414122365
2023-11-09,Google Ads,Video,E-commerce,UAE,21515.300749974365,750.3706584899795,0.0348761408083442,3.3000000000000007,2476.223173016933,58.440082436914295,42.37200000000001,9798.469405944614,3.957021932722867
2023-10-13,Meta Ads,Search,E-commerce,India,63198.233878931314,1882.8779877792388,0.029793205794109105,0.8,1506.302390223391,149.85547601708075,10.051700680272107,5731.421468149601,3.8049607471575526
2023-10-05,Google Ads,Search,E-commerce,UAE,46941.45462208868,2346.449440488857,0.049986721957796264,1.1099999999999999,2604.558878942631,138.08284406636508,18.862291666666668,16806.427336600245,6.452696259807007
2023-04-18,Google Ads,Search,E-commerce,Germany,13562.758727506145,384.23122470389706,0.028329872441412045,1.3399999999999999,514.869841103222,23.134340754423118,22.255652173913045,1633.2442236261775,3.172149722591232
2023-11-16,TikTok Ads,Display,EdTech,UK,13481.50364056593,721.1155097066197,0.053489249339871744,1.32,951.872472812738,37.632262142658575,25.294054054054055,11248.089907689106,11.816803436337993
2023-11-08,Meta Ads,Video,EdTech,Australia,149046.40402028713,4262.154902580883,0.0285961605756067,1.1099999999999999,4730.99194186478,303.786051450591,15.57343373493976,52242.5996781654,11.042631295958904
2023-10-28,TikTok Ads,Shopping,Healthcare,UAE,17090.935414097752,1489.584076005698,0.08715638084835246,1.05,1564.063279805983,28.00262492752226,55.85416666666667,1876.2925477478564,1.199627004848937
2023-08-20,TikTok Ads,Shopping,SaaS,Canada,218220.88619362458,16278.403988473363,0.07459599432672885,0.9499999999999998,15464.483789049693,1044.5846563723273,14.804433221099886,156391.90865921305,10.112973106153936
2023-04-28,Google Ads,Display,Healthcare,UAE,127398.3904248681,4930.206777433658,0.03869912925109676,1.7799999999999998,8775.76806383191,140.43219457801854,62.491140939597315,18773.541269959635,2.139247657117573
2023-03-27,Meta Ads,Search,Fintech,India,169580.16802677693,2780.9627002398606,0.01639910334208858,1.87,5200.400249448539,82.55533041789025,62.99290697674418,22204.456048019747,4.269759053714058
2023-02-06,Google Ads,Display,Healthcare,USA,54457.578063708606,3125.530719783268,0.05739386199156314,2.5799999999999996,8063.869257040831,202.32700546135786,39.855625,22383.373387000815,2.775760949677743
2023-08-11,Meta Ads,Search,SaaS,Germany,24069.677513021008,384.33708006522545,0.01596768713902835,0.9500000000000001,365.1202260619642,25.440752344743057,14.351785714285715,2925.4775420369056,8.012367798929949
2023-09-15,Meta Ads,Shopping,Healthcare,UK,185694.2467765507,4084.249711787661,0.02199448708124121,0.45,1837.9123703044474,317.5222734853122,5.78829431438127,71189.53442386189,38.73391113422314
2023-10-13,Meta Ads,Video,E-commerce,Germany,67337.23397653803,1649.6329603963593,0.024498080229596784,1.6900000000000002,2787.8797030698474,63.54786602054576,43.87054794520549,8109.978661542051,2.909013130161902
2023-03-17,Meta Ads,Shopping,EdTech,UAE,108268.96479919486,2955.5238629583573,0.027297978404429483,2.3200000000000003,6856.815362063389,48.79402603940684,140.52571428571432,2383.5582981315306,0.3476188539827121
2023-06-28,Google Ads,Search,Fintech,UK,193455.8355151582,9942.857430950797,0.05139600676543937,1.4800000000000002,14715.428997807181,624.9290765969668,23.54735849056604,119471.98550396154,8.118824501940422
2023-12-23,Google Ads,Search,EdTech,UAE,183040.3439863777,8181.876116782172,0.04469985107431336,1.5799999999999998,12927.36426451583,269.55400632450556,47.958345864661645,73003.81821332886,5.647231463393987
2023-02-25,Google Ads,Video,SaaS,India,65686.99928772298,1983.0386657592321,0.0301892107610686,2.2899999999999996,4541.15854458864,26.21435250226045,173.23176470588234,6862.439458663804,1.5111649133768432
2023-03-18,Google Ads,Video,E-commerce,Australia,77359.43211507722,1995.1128879580092,0.025790169775162623,2.8500000000000005,5686.071730680327,95.00537561704807,59.85,9641.437841850706,1.695623674571043
2023-01-07,TikTok Ads,Search,Healthcare,UK,129018.26160461972,10579.263732658022,0.08199818848186383,1.5000000000000002,15868.895598987036,458.1509970543928,34.63682432432433,33801.60665896186,2.1300541331382585
2023-09-18,Google Ads,Video,Healthcare,UAE,124602.46943261652,5681.4802211944925,0.045596850905647315,2.9699999999999998,16873.99625694764,169.95128374000885,99.28725388601035,42241.3739620472,2.503341432510682
2023-03-30,Google Ads,Video,Fintech,UAE,73768.2204670672,3769.026823366877,0.05109282560299128,1.95,7349.6023055654105,109.78628926995476,66.94462809917356,32361.722634598667,4.403193708874981
2023-01-13,TikTok Ads,Shopping,SaaS,India,79379.05645504872,6040.194325763624,0.07609304765652013,1.05,6342.204042051805,185.50267750699942,34.18928571428572,29724.504215872465,4.686778290131471
2023-11-05,Meta Ads,Video,Healthcare,Germany,169635.45357309515,1797.2421420843275,0.010594731845427018,1.1400000000000001,2048.8560419761334,79.09390126882246,25.90409638554217,21270.05581122578,10.381430112928133
2023-09-10,Meta Ads,Search,EdTech,India,126829.51920335423,1762.3450570039681,0.013895385459738932,0.86,1515.6167490234125,55.36990753603131,27.372571428571426,4985.300814887697,3.2892885474510463
2023-06-15,Google Ads,Shopping,E-commerce,USA,146129.61330801016,8167.8556799590715,0.05589459586636261,1.66,13558.640428732058,118.4820406884362,114.43625000000002,4921.870915241236,0.36300622773440616
2023-10-09,Meta Ads,Display,E-commerce,Germany,62501.93299618166,1156.0702365224774,0.018496551724137934,1.55,1791.90886660984,25.862868826006203,69.28500000000001,4974.403843300106,2.776036179067138
2023-01-28,TikTok Ads,Display,Healthcare,India,85086.86036338448,7436.337537158905,0.08739701412650774,1.1,8179.971290874796,316.35337947887297,25.857069408740358,68100.8715218492,8.325319136244334
2023-11-04,Google Ads,Shopping,Fintech,India,75963.83721351632,4382.924979369728,0.057697519505898125,2.7199999999999998,11921.55594388566,219.9589050215216,54.19901477832512,24128.278314488383,2.023920235584963
2023-02-22,Meta Ads,Search,EdTech,USA,57740.876271666704,1310.0764865866336,0.022688891668751564,2.2399999999999998,2934.571329954059,77.64753814365989,37.793488372093016,22686.118701330015,7.7306414295559716
2023-04-05,Meta Ads,Shopping,E-commerce,UK,37360.680130360524,847.689483814382,0.022689348289607864,1.1099999999999999,940.935327033964,61.47696971483261,15.305492957746477,6684.2696948999455,7.103856665654419
2023-03-06,Google Ads,Shopping,SaaS,UAE,180126.1169775141,11491.861036801354,0.06379897168513288,1.2800000000000002,14709.582127105736,666.1813394935114,22.080447552447552,182769.3568226368,12.425190276876926
2023-01-22,Meta Ads,Search,Fintech,USA,77641.02360904675,2235.4812963564705,0.028792527357869503,0.7100000000000001,1587.1917204130941,114.76370762140638,13.830084033613446,23036.760131070998,14.514163496943699
2023-01-27,Meta Ads,Search,Fintech,Canada,113414.46839217172,4331.692334901235,0.038193472105541554,0.8800000000000001,3811.889254713087,48.52201189807901,78.56,9425.859564768884,2.472752730975745
2023-08-10,Meta Ads,Search,Healthcare,UK,27055.295535276702,849.2317855161712,0.03138874548270521,1.47,1248.3707247087716,38.178183340091024,32.69853658536586,5963.46017297832,4.7769945697577265
2023-04-03,Meta Ads,Video,SaaS,UAE,153276.69226933338,2835.117263988145,0.018496727858703783,1.8100000000000003,5131.562247818543,85.29340562295891,60.16364583333335,11750.668143890747,2.2898812440375296
2023-01-18,Meta Ads,Video,Fintech,Canada,73165.30336311716,1272.2222572229623,0.01738832750967986,2.27,2887.9445238961243,63.91340599762336,45.18527027027027,2859.200765090706,0.9900469837396184
2023-12-02,Google Ads,Video,Fintech,India,98665.25943230055,2180.2499449535662,0.022097442985487218,3.1899999999999995,6954.997324401876,139.78146636918873,49.75621951219513,31614.9453071491,4.5456444959693725
2023-04-16,Google Ads,Search,Fintech,Germany,180912.48527920156,7036.892831587154,0.03889666774920009,1.3699999999999999,9640.5431792744,309.17637543655576,31.1813707165109,88576.01685212116,9.187865787743702
2023-01-18,Meta Ads,Video,Fintech,UK,65988.69814615483,2210.335623728394,0.03349566949832591,1.29,2851.332954609628,23.737598602618025,120.11884615384615,5135.939872427367,1.8012417189386154
2023-10-21,Google Ads,Search,EdTech,USA,124936.29828665633,3247.5370292914045,0.025993542900080095,2.3899999999999997,7761.613500006456,250.68344921150293,30.961810699588476,34292.37138727911,4.418201368471979
2023-08-19,Google Ads,Shopping,Fintech,India,104102.35808785219,2237.283477191333,0.021491189232267775,0.9500000000000001,2125.4193033317665,48.85703514262079,43.50283018867925,9724.965190213117,4.575551362956217
2023-12-14,Google Ads,Video,SaaS,Canada,108754.11590970967,5350.086932909837,0.04919433980182975,2.9,15515.252105438527,156.07289207973784,99.41029411764706,38739.954234114644,2.4968949244811314
2023-10-28,TikTok Ads,Display,E-commerce,India,207924.3594681668,14554.36579809342,0.06999836784550341,1.03,14990.996772036222,310.90183427292453,48.21778169014084,49794.628928526625,3.321635624751258
2023-09-21,Meta Ads,Shopping,Fintech,Canada,16019.869088935578,735.1285335065049,0.04588854811642844,1.1800000000000002,867.4516695376759,42.64301707603938,20.34217391304348,11675.815669178342,13.459903391967854
2023-03-11,Google Ads,Video,Fintech,UK,42729.67954383099,995.2500985854131,0.023291775393833963,3.0399999999999996,3025.5602996996554,74.33403225949142,40.702222222222225,20317.349367325496,6.715235313387203
2023-11-09,Google Ads,Shopping,EdTech,USA,48140.55309931361,2570.490911990307,0.05339554173146708,2.6399999999999997,6786.09600765441,147.88872560893532,45.8865,36682.384201357774,5.40552095932355
2023-12-02,Google Ads,Video,E-commerce,UAE,103106.40975281922,2226.7665893996323,0.021596781371186733,3.19,7103.385420184827,38.39252740344193,185.02,6491.136976472816,0.9138089224368624
2023-07-26,TikTok Ads,Display,Fintech,Canada,68889.7700534297,1859.9668060206195,0.026999172802842305,1.77,3292.1412466564966,144.79902307041488,22.735935483870968,27765.109913155036,8.433754153578107
2023-07-28,Google Ads,Shopping,Healthcare,Australia,78216.09663083275,4261.986601195157,0.054489891272777785,0.9199999999999999,3921.0276730995442,194.5796895563026,20.151269035532998,21725.464353165313,5.54075772079198
2023-12-13,Meta Ads,Search,Fintech,USA,176802.648985836,4101.15568189304,0.02319623436310387,2.1999999999999997,9022.542500164687,283.9563948411808,31.774394463667818,31569.14204815159,3.4989186304830775
2023-03-08,Google Ads,Search,E-commerce,Canada,24633.164593276553,518.7317608649296,0.021058267154457033,2.5100000000000002,1302.0167197709734,37.36627090976188,34.84470588235294,7869.985068296933,6.0444577621716515
2023-11-07,Meta Ads,Video,SaaS,Australia,111313.41240577264,2681.71344624761,0.02409155723725291,1.3199999999999998,3539.861749046845,114.11546579777064,31.02,24711.455139309124,6.980909677041205
2023-04-03,TikTok Ads,Shopping,SaaS,Australia,63042.49773022442,2905.918808403282,0.04609460146770326,0.7899999999999999,2295.6758586385927,69.62478859982643,32.97210526315789,2384.2550798190828,1.0385852474978852
2023-10-24,Google Ads,Display,EdTech,Germany,163252.30597814062,8260.046322407123,0.05059681254066413,1.7599999999999996,14537.681527436533,605.5315775349532,24.008131147540976,26905.574657863395,1.850747287804132
2023-11-17,Google Ads,Display,E-commerce,India,96041.31970758196,5819.278840421669,0.060591408553523525,1.84,10707.473066375871,105.62296127193139,101.3744827586207,15480.201363718921,1.4457380623567109
2023-12-05,Google Ads,Video,Fintech,UK,139063.00368602233,8426.829239132223,0.06059720425828275,1.22,10280.731671741312,478.1976982288476,21.49891500904159,54411.12410309551,5.292534212584848
2023-09-02,Google Ads,Display,Healthcare,UK,18606.69315075459,474.04100271124264,0.025476907630522086,1.6600000000000004,786.9080645006629,27.243735788002454,28.884000000000004,5613.229266439428,7.13327200427325
2023-12-30,Meta Ads,Display,SaaS,USA,57689.62902810546,1424.8712304619085,0.024698914769719426,2.29,3262.9551177577705,84.9387404629001,38.41539325842697,23456.24355701412,7.188650383010087
2023-08-24,TikTok Ads,Video,Fintech,UAE,137806.1465615435,9521.66634499055,0.06909464187606629,0.3499999999999999,3332.583220746692,194.258729574509,17.155384615384616,25987.892994533286,7.798122739365677
2023-03-12,Google Ads,Video,SaaS,India,102312.03151765806,3263.2730984332975,0.03189530155962242,3.11,10148.779336127554,82.8334315083487,122.52032967032966,18332.713266577513,1.8063958885495566
2023-02-16,Google Ads,Video,E-commerce,Germany,169500.95233421618,5440.778282168333,0.03209880656859315,1.4699999999999998,7997.944074787449,256.0366250432156,31.237500000000004,69985.5123317621,8.7504378221877
2023-09-27,Meta Ads,Shopping,Fintech,USA,142799.80827529816,3098.58873087291,0.021698829769429818,1.27,3935.207688208596,91.9189774806559,42.8117,7277.1794876547865,1.8492491538528018
2023-05-15,Meta Ads,Shopping,Fintech,UAE,143529.99545825037,1707.645760447013,0.011897483553838253,0.6599999999999999,1127.0462018950284,63.18113810492545,17.83833333333333,5955.892835673781,5.284515244946901
2023-01-11,TikTok Ads,Display,Fintech,UK,137423.0213660121,5620.218799001566,0.04089721462339771,1.5199999999999998,8542.73257448238,150.9349835928694,56.59875776397515,25953.56104894864,3.038086563364207
2023-03-29,Google Ads,Display,Healthcare,USA,85817.24491966811,2608.6000453394104,0.030397154415540504,1.43,3730.2980648353564,136.50276298232595,27.327637795275592,29916.665667893154,8.019912925969786
2023-10-11,Meta Ads,Video,SaaS,Canada,113196.63490703216,2602.962114241006,0.022995048539904087,1.5900000000000003,4138.7097616432,75.02603584621416,55.16364705882353,7605.6275717269455,1.837680825607657
2023-09-26,Google Ads,Shopping,Fintech,Australia,146210.0673168863,7295.451849475771,0.0498970555403964,3.05,22251.128140901103,498.69481943968117,44.61872727272727,118775.14253558773,5.3379380040178805
2023-01-24,TikTok Ads,Shopping,SaaS,Germany,113979.45990486885,5448.086842798592,0.047798847681378306,1.2399999999999998,6755.627685070253,364.48094150183675,18.534927113702622,99254.78053498968,14.692162617892627
2023-05-24,Meta Ads,Video,SaaS,Germany,20120.061157635293,416.23325399507496,0.020687474592348345,0.43,178.98029921788222,7.270449851442358,24.617499999999996,2151.498784225765,12.020869300294505
2023-04-17,Meta Ads,Shopping,SaaS,India,29014.442197779063,681.3437827488127,0.02348291854464694,1.27,865.3066040909921,37.90507831704104,22.82825,5960.203990841112,6.8879677592456705
2023-12-12,Google Ads,Search,Healthcare,Canada,75751.56092795267,3771.8699523192467,0.049792636694399914,1.23,4639.400041352674,84.80443428822016,54.70704545454546,5880.378021015317,1.2674867372076888
2023-02-22,Google Ads,Display,SaaS,Germany,29715.666758421725,1503.2576597564448,0.050588050807589775,1.01,1518.2902363540093,62.44157669168121,24.31537313432836,17729.16734500542,11.677060762492864
2023-08-18,TikTok Ads,Shopping,EdTech,Canada,9126.541606243376,260.2462986839655,0.02851532485272774,1.4599999999999997,379.9595960785896,10.129346954765122,37.510769230769235,1826.6563035741938,4.807501435485194
2023-04-04,Meta Ads,Shopping,E-commerce,UK,27654.907956378975,497.3045354621589,0.017982505537410366,0.8300000000000001,412.76276443359194,36.33749215276736,11.359142857142857,1545.4023948353504,3.7440450738234774
2023-07-30,Google Ads,Display,EdTech,India,41167.85425177106,1749.21876042175,0.04248991821929844,2.81,4915.304716785117,103.87725406534251,47.31839285714286,14946.452899230428,3.0407988436994073
2023-01-03,Meta Ads,Search,E-commerce,UK,96323.23579195228,2850.953615384617,0.02959777661064426,2.04,5815.945375384618,91.69425676098398,63.42758620689656,12802.49968294498,2.2012757783335144
2023-09-24,TikTok Ads,Search,EdTech,UK,32630.56753915336,2296.5946138913055,0.07038169382544836,0.4600000000000001,1056.4335223900007,76.10747936764739,13.880810810810813,10229.842852079197,9.68337584454526
2023-08-23,Meta Ads,Shopping,SaaS,Germany,138417.36414289344,1453.2946246868223,0.010499366417543768,1.69,2456.0679157207296,23.267032168631392,105.55999999999999,1622.75020974267,0.6607106421430029
2023-08-14,Meta Ads,Shopping,E-commerce,UK,134415.9450466068,5618.28198308244,0.0417977344959661,1.0199999999999998,5730.647622744088,171.97704646986608,33.322165605095535,26667.25375345763,4.653445039548282
2023-12-22,TikTok Ads,Search,EdTech,Canada,202656.08045104126,17144.393088534234,0.0845984638130612,1.3299999999999998,22802.042807750528,1182.8399323656854,19.277369814651365,126699.71665721432,5.55650727110066
2023-02-03,TikTok Ads,Shopping,Healthcare,Australia,21453.46909497288,1428.1830313626003,0.06657119298702427,1.3599999999999997,1942.328922653136,110.79125210700745,17.53142857142857,5851.146709070139,3.012438645601657
2023-02-23,Google Ads,Search,Fintech,USA,19313.306551476344,640.4969575284399,0.033163505991131235,1.9600000000000002,1255.3740367557423,25.510547383778544,49.21000000000001,5673.208634490491,4.519138096205765
2023-06-20,Meta Ads,Display,Healthcare,India,132031.58104839563,3128.819310666703,0.023697506958731695,1.57,4912.246317746724,182.7558039744675,26.87874316939891,53598.162803457904,10.911130944273106
2023-02-16,Meta Ads,Shopping,Fintech,India,18641.57335988225,767.594197171622,0.04117647058823529,1.93,1481.4568005412305,38.18389501236385,38.79794871794872,5474.885192811215,3.6956090726446016
2023-03-15,Google Ads,Display,Healthcare,India,156767.3901201373,5517.311021268901,0.03519425192344376,1.0,5517.311021268901,354.8622806814324,15.547752808988765,86136.42912075712,15.612030713640465
2023-01-07,Google Ads,Video,E-commerce,UK,34845.05976165369,1769.7158937363672,0.050788143451081263,2.93,5185.267568647556,62.53413052071969,82.919,4394.909115351267,0.8475761486108935
2023-03-27,Meta Ads,Video,Fintech,Germany,94825.69121347065,2683.123075501955,0.028295317873947633,1.4999999999999998,4024.684613252932,155.06490555660068,25.954838709677418,6513.236246937447,1.6183221476510068
2023-04-25,Meta Ads,Display,E-commerce,Australia,124938.06083502785,1860.7704564131964,0.014893543600538321,1.9200000000000002,3572.679276313337,130.20219597701237,27.439470198675494,22023.839412103403,6.164516238029039
2023-12-10,Meta Ads,Display,Fintech,Germany,62703.78346579756,1843.4021451338858,0.02939857921235947,2.04,3760.540376073127,137.3091333912044,27.38740157480315,29121.494066457435,7.743965269392215
2023-09-02,Google Ads,Shopping,Healthcare,Canada,123114.88417205047,3816.114749543351,0.030996372008200167,3.1400000000000006,11982.600313566125,123.40867644047977,97.09690322580646,12263.876553649301,1.0234737229585076
2023-02-28,Meta Ads,Video,SaaS,Germany,55482.2553268329,1386.8342922699253,0.02499599708231778,2.3899999999999997,3314.5339585251213,92.7846430415466,35.72287234042553,19933.941547406226,6.0141008651111525
2023-07-06,TikTok Ads,Video,SaaS,Canada,195159.3254807709,16314.73687407483,0.08359701404933542,0.43000000000000005,7015.336855852178,1037.1786510869044,6.76386546184739,53941.56854153523,7.6890917214527335
2023-09-10,Google Ads,Video,Fintech,India,47598.13952450144,2369.5357868174833,0.04978210935319751,2.7600000000000007,6539.918771616255,51.08960299304622,128.0088,11662.111278096076,1.7832195911531081
2023-03-09,Meta Ads,Display,E-commerce,Canada,17587.855473930842,374.18823149606277,0.02127537561646978,1.6300000000000001,609.9268173385824,19.1632787019547,31.827894736842108,910.4574570660267,1.4927322937509302
2023-03-11,Google Ads,Video,SaaS,UAE,128130.37175305585,6508.577083527246,0.05079652071931196,2.69,17508.07235468829,139.83474894863733,125.20544776119402,16078.502061556075,0.9183479332178218
2023-09-08,Meta Ads,Shopping,EdTech,Germany,120423.29539646687,1637.3377605148034,0.01359652013444935,0.74,1211.6299427809545,25.397386493685755,47.706875,4878.623654988493,4.026496443122716
2023-08-20,Google Ads,Search,Fintech,India,72163.84019060513,3051.6960850921787,0.042288438046420275,1.0299999999999998,3143.2469676449437,202.23644404179262,15.542435897435897,31598.23441989908,10.052736786245543
2023-10-21,TikTok Ads,Shopping,Fintech,UK,184155.74745448286,11122.794578552992,0.060398845717819234,1.7300000000000002,19242.434620896678,478.27731998896917,40.23279761904762,72347.76705328458,3.759803189078641
2023-03-17,Google Ads,Shopping,E-commerce,Germany,28020.524204463836,884.7705199032176,0.031575801846072116,3.2800000000000002,2902.047305282554,27.910741952782892,103.976,2241.009292872844,0.7722166653843194
2023-03-05,Meta Ads,Search,Healthcare,USA,93746.79218958488,1817.9099898187296,0.01939170341042023,1.0,1817.9099898187296,62.21385696015374,29.220338983050848,9378.644034249508,5.159025522041763
2023-12-18,Google Ads,Display,Healthcare,Australia,118368.75251182237,4532.939526267717,0.038295068842725016,2.830000000000001,12828.218859337643,160.90355896812673,79.72613496932517,24536.321906425444,1.9126834500929557
2023-05-22,Meta Ads,Search,EdTech,UK,182997.73880152815,5086.62814158507,0.02779612565104872,2.01,10224.122564585989,69.3541039951217,147.41914285714284,16727.704589437108,1.6361017274360572
2023-04-11,Meta Ads,Video,Fintech,USA,5289.273154928206,201.05127369471776,0.03801113457477443,0.7,140.73589158630242,3.0462314196169356,46.199999999999996,498.16037815468957,3.53968253968254
2023-06-19,Meta Ads,Display,E-commerce,India,81201.55162811621,746.8745125347208,0.009197786219101186,1.8700000000000003,1396.655338439928,42.10322006935926,33.17217391304348,4465.705495278376,3.1974284366152883
2023-08-06,Google Ads,Shopping,E-commerce,India,138945.13992980294,5682.2606411873385,0.040895713546066435,2.42,13751.070751673358,450.5673938372769,30.519453781512603,98840.90292617258,7.18786956384067
2023-01-30,Google Ads,Video,SaaS,Australia,76800.6547005449,2234.54269785195,0.029095360014373628,3.6599999999999997,8178.426274138136,163.8607150103707,49.91084210526315,10912.882140742251,1.3343498828437235
