date,country,is_public_holiday,shopping_season,season_intensity,is_shopping_season,major_event,is_major_event,days_to_next_holiday,day_of_week,is_weekend,month,quarter,is_month_start,is_month_end
2024-06-28,India,0,Summer Sales,2,1,Euro 2024,1,48.0,4,0,6,2,0,1
2024-06-28,UAE,0,Summer Sales,2,1,Euro 2024,1,157.0,4,0,6,2,0,1
2024-06-28,Australia,0,Summer Sales,2,1,Euro 2024,1,180.0,4,0,6,2,0,1
2024-06-29,USA,0,Summer Sales,2,1,Euro 2024,1,5.0,5,1,6,2,0,1
2024-06-29,UK,0,Summer Sales,2,1,Euro 2024,1,58.0,5,1,6,2,0,1
2024-06-29,Germany,0,Summer Sales,2,1,Euro 2024,1,96.0,5,1,6,2,0,1
2024-06-29,Canada,0,Summer Sales,2,1,Euro 2024,1,2.0,5,1,6,2,0,1
2024-06-29,India,0,Summer Sales,2,1,Euro 2024,1,47.0,5,1,6,2,0,1
2024-06-29,UAE,0,Summer Sales,2,1,Euro 2024,1,156.0,5,1,6,2,0,1
2024-06-29,Australia,0,Summer Sales,2,1,Euro 2024,1,179.0,5,1,6,2,0,1
2024-06-30,USA,0,Summer Sales,2,1,Euro 2024,1,4.0,6,1,6,2,0,1
2024-06-30,UK,0,Summer Sales,2,1,Euro 2024,1,57.0,6,1,6,2,0,1
2024-06-30,Germany,0,Summer Sales,2,1,Euro 2024,1,95.0,6,1,6,2,0,1
2024-06-30,Canada,0,Summer Sales,2,1,Euro 2024,1,1.0,6,1,6,2,0,1
2024-06-30,India,0,Summer Sales,2,1,Euro 2024,1,46.0,6,1,6,2,0,1
2024-06-30,UAE,0,Summer Sales,2,1,Euro 2024,1,155.0,6,1,6,2,0,1
2024-06-30,Australia,0,Summer Sales,2,1,Euro 2024,1,178.0,6,1,6,2,0,1
2024-07-01,USA,0,Summer Sales,2,1,Euro 2024,1,3.0,0,0,7,3,1,0
2024-07-01,UK,0,Summer Sales,2,1,Euro 2024,1,56.0,0,0,7,3,1,0
2024-07-01,Germany,0,Summer Sales,2,1,Euro 2024,1,94.0,0,0,7,3,1,0
2024-07-01,Canada,1,Summer Sales,2,1,Euro 2024,1,63.0,0,0,7,3,1,0
2024-07-01,India,0,Summer Sales,2,1,Euro 2024,1,45.0,0,0,7,3,1,0
2024-07-01,UAE,0,Summer Sales,2,1,Euro 2024,1,154.0,0,0,7,3,1,0
2024-07-01,Australia,0,Summer Sales,2,1,Euro 2024,1,177.0,0,0,7,3,1,0
2024-07-02,USA,0,Summer Sales,2,1,Euro 2024,1,2.0,1,0,7,3,1,0
2024-07-02,UK,0,Summer Sales,2,1,Euro 2024,1,55.0,1,0,7,3,1,0
2024-07-02,Germany,0,Summer Sales,2,1,Euro 2024,1,93.0,1,0,7,3,1,0
2024-07-02,Canada,0,Summer Sales,2,1,Euro 2024,1,62.0,1,0,7,3,1,0
2024-07-02,India,0,Summer Sales,2,1,Euro 2024,1,44.0,1,0,7,3,1,0
2024-07-02,UAE,0,Summer Sales,2,1,Euro 2024,1,153.0,1,0,7,3,1,0
2024-07-02,Australia,0,Summer Sales,2,1,Euro 2024,1,176.0,1,0,7,3,1,0
2024-07-03,USA,0,Summer Sales,2,1,Euro 2024,1,1.0,2,0,7,3,1,0
2024-07-03,UK,0,Summer Sales,2,1,Euro 2024,1,54.0,2,0,7,3,1,0
2024-07-03,Germany,0,Summer Sales,2,1,Euro 2024,1,92.0,2,0,7,3,1,0
2024-07-03,Canada,0,Summer Sales,2,1,Euro 2024,1,61.0,2,0,7,3,1,0
2024-07-03,India,0,Summer Sales,2,1,Euro 2024,1,43.0,2,0,7,3,1,0
2024-07-03,UAE,0,Summer Sales,2,1,Euro 2024,1,152.0,2,0,7,3,1,0
2024-07-03,Australia,0,Summer Sales,2,1,Euro 2024,1,175.0,2,0,7,3,1,0
2024-07-04,USA,1,Summer Sales,2,1,Euro 2024,1,60.0,3,0,7,3,0,0
2024-07-04,UK,0,Summer Sales,2,1,Euro 2024,1,53.0,3,0,7,3,0,0
2024-07-04,Germany,0,Summer Sales,2,1,Euro 2024,1,91.0,3,0,7,3,0,0
2024-07-04,Canada,0,Summer Sales,2,1,Euro 2024,1,60.0,3,0,7,3,0,0
2024-07-04,India,0,Summer Sales,2,1,Euro 2024,1,42.0,3,0,7,3,0,0
2024-07-04,UAE,0,Summer Sales,2,1,Euro 2024,1,151.0,3,0,7,3,0,0
2024-07-04,Australia,0,Summer Sales,2,1,Euro 2024,1,174.0,3,0,7,3,0,0
2024-07-05,USA,0,Summer Sales,2,1,Euro 2024,1,59.0,4,0,7,3,0,0
2024-07-05,UK,0,Summer Sales,2,1,Euro 2024,1,52.0,4,0,7,3,0,0
2024-07-05,Germany,0,Summer Sales,2,1,Euro 2024,1,90.0,4,0,7,3,0,0
2024-07-05,Canada,0,Summer Sales,2,1,Euro 2024,1,59.0,4,0,7,3,0,0
2024-07-05,India,0,Summer Sales,2,1,Euro 2024,1,41.0,4,0,7,3,0,0
2024-07-05,UAE,0,Summer Sales,2,1,Euro 2024,1,150.0,4,0,7,3,0,0
2024-07-05,Australia,0,Summer Sales,2,1,Euro 2024,1,173.0,4,0,7,3,0,0
2024-07-06,USA,0,Summer Sales,2,1,Euro 2024,1,58.0,5,1,7,3,0,0
2024-07-06,UK,0,Summer Sales,2,1,Euro 2024,1,51.0,5,1,7,3,0,0
2024-07-06,Germany,0,Summer Sales,2,1,Euro 2024,1,89.0,5,1,7,3,0,0
2024-07-06,Canada,0,Summer Sales,2,1,Euro 2024,1,58.0,5,1,7,3,0,0
2024-07-06,India,0,Summer Sales,2,1,Euro 2024,1,40.0,5,1,7,3,0,0
2024-07-06,UAE,0,Summer Sales,2,1,Euro 2024,1,149.0,5,1,7,3,0,0
2024-07-06,Australia,0,Summer Sales,2,1,Euro 2024,1,172.0,5,1,7,3,0,0
2024-07-07,USA,0,Summer Sales,2,1,Euro 2024,1,57.0,6,1,7,3,0,0
2024-07-07,UK,0,Summer Sales,2,1,Euro 2024,1,50.0,6,1,7,3,0,0
2024-07-07,Germany,0,Summer Sales,2,1,Euro 2024,1,88.0,6,1,7,3,0,0
2024-07-07,Canada,0,Summer Sales,2,1,Euro 2024,1,57.0,6,1,7,3,0,0
2024-07-07,India,0,Summer Sales,2,1,Euro 2024,1,39.0,6,1,7,3,0,0
2024-07-07,UAE,0,Summer Sales,2,1,Euro 2024,1,148.0,6,1,7,3,0,0
2024-07-07,Australia,0,Summer Sales,2,1,Euro 2024,1,171.0,6,1,7,3,0,0
2024-07-08,USA,0,Summer Sales,2,1,Euro 2024,1,56.0,0,0,7,3,0,0
2024-07-08,UK,0,Summer Sales,2,1,Euro 2024,1,49.0,0,0,7,3,0,0
2024-07-08,Germany,0,Summer Sales,2,1,Euro 2024,1,87.0,0,0,7,3,0,0
2024-07-08,Canada,0,Summer Sales,2,1,Euro 2024,1,56.0,0,0,7,3,0,0
2024-07-08,India,0,Summer Sales,2,1,Euro 2024,1,38.0,0,0,7,3,0,0
2024-07-08,UAE,0,Summer Sales,2,1,Euro 2024,1,147.0,0,0,7,3,0,0
2024-07-08,Australia,0,Summer Sales,2,1,Euro 2024,1,170.0,0,0,7,3,0,0
2024-07-09,USA,0,Summer Sales,2,1,Euro 2024,1,55.0,1,0,7,3,0,0
2024-07-09,UK,0,Summer Sales,2,1,Euro 2024,1,48.0,1,0,7,3,0,0
2024-07-09,Germany,0,Summer Sales,2,1,Euro 2024,1,86.0,1,0,7,3,0,0
2024-07-09,Canada,0,Summer Sales,2,1,Euro 2024,1,55.0,1,0,7,3,0,0
2024-07-09,India,0,Summer Sales,2,1,Euro 2024,1,37.0,1,0,7,3,0,0
2024-07-09,UAE,0,Summer Sales,2,1,Euro 2024,1,146.0,1,0,7,3,0,0
2024-07-09,Australia,0,Summer Sales,2,1,Euro 2024,1,169.0,1,0,7,3,0,0
2024-07-10,USA,0,Summer Sales,2,1,Euro 2024,1,54.0,2,0,7,3,0,0
2024-07-10,UK,0,Summer Sales,2,1,Euro 2024,1,47.0,2,0,7,3,0,0
2024-07-10,Germany,0,Summer Sales,2,1,Euro 2024,1,85.0,2,0,7,3,0,0
2024-07-10,Canada,0,Summer Sales,2,1,Euro 2024,1,54.0,2,0,7,3,0,0
2024-07-10,India,0,Summer Sales,2,1,Euro 2024,1,36.0,2,0,7,3,0,0
2024-07-10,UAE,0,Summer Sales,2,1,Euro 2024,1,145.0,2,0,7,3,0,0
2024-07-10,Australia,0,Summer Sales,2,1,Euro 2024,1,168.0,2,0,7,3,0,0
2024-07-11,USA,0,Summer Sales,2,1,Euro 2024,1,53.0,3,0,7,3,0,0
2024-07-11,UK,0,Summer Sales,2,1,Euro 2024,1,46.0,3,0,7,3,0,0
2024-07-11,Germany,0,Summer Sales,2,1,Euro 2024,1,84.0,3,0,7,3,0,0
2024-07-11,Canada,0,Summer Sales,2,1,Euro 2024,1,53.0,3,0,7,3,0,0
2024-07-11,India,0,Summer Sales,2,1,Euro 2024,1,35.0,3,0,7,3,0,0
2024-07-11,UAE,0,Summer Sales,2,1,Euro 2024,1,144.0,3,0,7,3,0,0
2024-07-11,Australia,0,Summer Sales,2,1,Euro 2024,1,167.0,3,0,7,3,0,0
2024-07-12,USA,0,Summer Sales,2,1,Euro 2024,1,52.0,4,0,7,3,0,0
2024-07-12,UK,0,Summer Sales,2,1,Euro 2024,1,45.0,4,0,7,3,0,0
2024-07-12,Germany,0,Summer Sales,2,1,Euro 2024,1,83.0,4,0,7,3,0,0
2024-07-12,Canada,0,Summer Sales,2,1,Euro 2024,1,52.0,4,0,7,3,0,0
2024-07-12,India,0,Summer Sales,2,1,Euro 2024,1,34.0,4,0,7,3,0,0
2024-07-12,UAE,0,Summer Sales,2,1,Euro 2024,1,143.0,4,0,7,3,0,0
2024-07-12,Australia,0,Summer Sales,2,1,Euro 2024,1,166.0,4,0,7,3,0,0
2024-07-13,USA,0,Summer Sales,2,1,Euro 2024,1,51.0,5,1,7,3,0,0
2024-07-13,UK,0,Summer Sales,2,1,Euro 2024,1,44.0,5,1,7,3,0,0
2024-07-13,Germany,0,Summer Sales,2,1,Euro 2024,1,82.0,5,1,7,3,0,0
2024-07-13,Canada,0,Summer Sales,2,1,Euro 2024,1,51.0,5,1,7,3,0,0
2024-07-13,India,0,Summer Sales,2,1,Euro 2024,1,33.0,5,1,7,3,0,0
2024-07-13,UAE,0,Summer Sales,2,1,Euro 2024,1,142.0,5,1,7,3,0,0
2024-07-13,Australia,0,Summer Sales,2,1,Euro 2024,1,165.0,5,1,7,3,0,0
2024-07-14,USA,0,Summer Sales,2,1,Euro 2024,1,50.0,6,1,7,3,0,0
2024-07-14,UK,0,Summer Sales,2,1,Euro 2024,1,43.0,6,1,7,3,0,0
2024-07-14,Germany,0,Summer Sales,2,1,Euro 2024,1,81.0,6,1,7,3,0,0
2024-07-14,Canada,0,Summer Sales,2,1,Euro 2024,1,50.0,6,1,7,3,0,0
2024-07-14,India,0,Summer Sales,2,1,Euro 2024,1,32.0,6,1,7,3,0,0
2024-07-14,UAE,0,Summer Sales,2,1,Euro 2024,1,141.0,6,1,7,3,0,0
2024-07-14,Australia,0,Summer Sales,2,1,Euro 2024,1,164.0,6,1,7,3,0,0
2024-07-15,USA,0,Summer Sales,2,1,,0,49.0,0,0,7,3,0,0
2024-07-15,UK,0,Summer Sales,2,1,,0,42.0,0,0,7,3,0,0
2024-07-15,Germany,0,Summer Sales,2,1,,0,80.0,0,0,7,3,0,0
2024-07-15,Canada,0,Summer Sales,2,1,,0,49.0,0,0,7,3,0,0
2024-07-15,India,0,Summer Sales,2,1,,0,31.0,0,0,7,3,0,0
2024-07-15,UAE,0,Summer Sales,2,1,,0,140.0,0,0,7,3,0,0
2024-07-15,Australia,0,Summer Sales,2,1,,0,163.0,0,0,7,3,0,0
2024-07-16,USA,0,,0,0,,0,48.0,1,0,7,3,0,0
2024-07-16,UK,0,,0,0,,0,41.0,1,0,7,3,0,0
2024-07-16,Germany,0,,0,0,,0,79.0,1,0,7,3,0,0
2024-07-16,Canada,0,,0,0,,0,48.0,1,0,7,3,0,0
2024-07-16,India,0,,0,0,,0,30.0,1,0,7,3,0,0
2024-07-16,UAE,0,,0,0,,0,139.0,1,0,7,3,0,0
2024-07-16,Australia,0,,0,0,,0,162.0,1,0,7,3,0,0
2024-07-17,USA,0,,0,0,,0,47.0,2,0,7,3,0,0
2024-07-17,UK,0,,0,0,,0,40.0,2,0,7,3,0,0
2024-07-17,Germany,0,,0,0,,0,78.0,2,0,7,3,0,0
2024-07-17,Canada,0,,0,0,,0,47.0,2,0,7,3,0,0
2024-07-17,India,0,,0,0,,0,29.0,2,0,7,3,0,0
2024-07-17,UAE,0,,0,0,,0,138.0,2,0,7,3,0,0
2024-07-17,Australia,0,,0,0,,0,161.0,2,0,7,3,0,0
2024-07-18,USA,0,,0,0,,0,46.0,3,0,7,3,0,0
2024-07-18,UK,0,,0,0,,0,39.0,3,0,7,3,0,0
2024-07-18,Germany,0,,0,0,,0,77.0,3,0,7,3,0,0
2024-07-18,Canada,0,,0,0,,0,46.0,3,0,7,3,0,0
2024-07-18,India,0,,0,0,,0,28.0,3,0,7,3,0,0
2024-07-18,UAE,0,,0,0,,0,137.0,3,0,7,3,0,0
2024-07-18,Australia,0,,0,0,,0,160.0,3,0,7,3,0,0
2024-07-19,USA,0,,0,0,,0,45.0,4,0,7,3,0,0
2024-07-19,UK,0,,0,0,,0,38.0,4,0,7,3,0,0
2024-07-19,Germany,0,,0,0,,0,76.0,4,0,7,3,0,0
2024-07-19,Canada,0,,0,0,,0,45.0,4,0,7,3,0,0
2024-07-19,India,0,,0,0,,0,27.0,4,0,7,3,0,0
2024-07-19,UAE,0,,0,0,,0,136.0,4,0,7,3,0,0
2024-07-19,Australia,0,,0,0,,0,159.0,4,0,7,3,0,0
2024-07-20,USA,0,,0,0,,0,44.0,5,1,7,3,0,0
2024-07-20,UK,0,,0,0,,0,37.0,5,1,7,3,0,0
2024-07-20,Germany,0,,0,0,,0,75.0,5,1,7,3,0,0
2024-07-20,Canada,0,,0,0,,0,44.0,5,1,7,3,0,0
2024-07-20,India,0,,0,0,,0,26.0,5,1,7,3,0,0
2024-07-20,UAE,0,,0,0,,0,135.0,5,1,7,3,0,0
2024-07-20,Australia,0,,0,0,,0,158.0,5,1,7,3,0,0
2024-07-21,USA,0,,0,0,,0,43.0,6,1,7,3,0,0
2024-07-21,UK,0,,0,0,,0,36.0,6,1,7,3,0,0
2024-07-21,Germany,0,,0,0,,0,74.0,6,1,7,3,0,0
2024-07-21,Canada,0,,0,0,,0,43.0,6,1,7,3,0,0
2024-07-21,India,0,,0,0,,0,25.0,6,1,7,3,0,0
2024-07-21,UAE,0,,0,0,,0,134.0,6,1,7,3,0,0
2024-07-21,Australia,0,,0,0,,0,157.0,6,1,7,3,0,0
2024-07-22,USA,0,,0,0,,0,42.0,0,0,7,3,0,0
2024-07-22,UK,0,,0,0,,0,35.0,0,0,7,3,0,0
2024-07-22,Germany,0,,0,0,,0,73.0,0,0,7,3,0,0
2024-07-22,Canada,0,,0,0,,0,42.0,0,0,7,3,0,0
2024-07-22,India,0,,0,0,,0,24.0,0,0,7,3,0,0
2024-07-22,UAE,0,,0,0,,0,133.0,0,0,7,3,0,0
2024-07-22,Australia,0,,0,0,,0,156.0,0,0,7,3,0,0
2024-07-23,USA,0,,0,0,,0,41.0,1,0,7,3,0,0
2024-07-23,UK,0,,0,0,,0,34.0,1,0,7,3,0,0
2024-07-23,Germany,0,,0,0,,0,72.0,1,0,7,3,0,0
2024-07-23,Canada,0,,0,0,,0,41.0,1,0,7,3,0,0
2024-07-23,India,0,,0,0,,0,23.0,1,0,7,3,0,0
2024-07-23,UAE,0,,0,0,,0,132.0,1,0,7,3,0,0
2024-07-23,Australia,0,,0,0,,0,155.0,1,0,7,3,0,0
2024-07-24,USA,0,,0,0,,0,40.0,2,0,7,3,0,0
2024-07-24,UK,0,,0,0,,0,33.0,2,0,7,3,0,0
2024-07-24,Germany,0,,0,0,,0,71.0,2,0,7,3,0,0
2024-07-24,Canada,0,,0,0,,0,40.0,2,0,7,3,0,0
2024-07-24,India,0,,0,0,,0,22.0,2,0,7,3,0,0
2024-07-24,UAE,0,,0,0,,0,131.0,2,0,7,3,0,0
2024-07-24,Australia,0,,0,0,,0,154.0,2,0,7,3,0,0
2024-07-25,USA,0,,0,0,,0,39.0,3,0,7,3,0,0
2024-07-25,UK,0,,0,0,,0,32.0,3,0,7,3,0,0
2024-07-25,Germany,0,,0,0,,0,70.0,3,0,7,3,0,0
2024-07-25,Canada,0,,0,0,,0,39.0,3,0,7,3,0,0
2024-07-25,India,0,,0,0,,0,21.0,3,0,7,3,0,0
2024-07-25,UAE,0,,0,0,,0,130.0,3,0,7,3,0,0
2024-07-25,Australia,0,,0,0,,0,153.0,3,0,7,3,0,0
2024-07-26,USA,0,,0,0,Paris Olympics,1,38.0,4,0,7,3,0,0
2024-07-26,UK,0,,0,0,Paris Olympics,1,31.0,4,0,7,3,0,0
2024-07-26,Germany,0,,0,0,Paris Olympics,1,69.0,4,0,7,3,0,0
2024-07-26,Canada,0,,0,0,Paris Olympics,1,38.0,4,0,7,3,0,0
2024-07-26,India,0,,0,0,Paris Olympics,1,20.0,4,0,7,3,0,0
2024-07-26,UAE,0,,0,0,Paris Olympics,1,129.0,4,0,7,3,0,0
2024-07-26,Australia,0,,0,0,Paris Olympics,1,152.0,4,0,7,3,0,0
2024-07-27,USA,0,,0,0,Paris Olympics,1,37.0,5,1,7,3,0,0
2024-07-27,UK,0,,0,0,Paris Olympics,1,30.0,5,1,7,3,0,0
2024-07-27,Germany,0,,0,0,Paris Olympics,1,68.0,5,1,7,3,0,0
2024-07-27,Canada,0,,0,0,Paris Olympics,1,37.0,5,1,7,3,0,0
2024-07-27,India,0,,0,0,Paris Olympics,1,19.0,5,1,7,3,0,0
2024-07-27,UAE,0,,0,0,Paris Olympics,1,128.0,5,1,7,3,0,0
2024-07-27,Australia,0,,0,0,Paris Olympics,1,151.0,5,1,7,3,0,0
2024-07-28,USA,0,,0,0,Paris Olympics,1,36.0,6,1,7,3,0,1
2024-07-28,UK,0,,0,0,Paris Olympics,1,29.0,6,1,7,3,0,1
2024-07-28,Germany,0,,0,0,Paris Olympics,1,67.0,6,1,7,3,0,1
2024-07-28,Canada,0,,0,0,Paris Olympics,1,36.0,6,1,7,3,0,1
2024-07-28,India,0,,0,0,Paris Olympics,1,18.0,6,1,7,3,0,1
2024-07-28,UAE,0,,0,0,Paris Olympics,1,127.0,6,1,7,3,0,1
2024-07-28,Australia,0,,0,0,Paris Olympics,1,150.0,6,1,7,3,0,1
2024-07-29,USA,0,,0,0,Paris Olympics,1,35.0,0,0,7,3,0,1
2024-07-29,UK,0,,0,0,Paris Olympics,1,28.0,0,0,7,3,0,1
2024-07-29,Germany,0,,0,0,Paris Olympics,1,66.0,0,0,7,3,0,1
2024-07-29,Canada,0,,0,0,Paris Olympics,1,35.0,0,0,7,3,0,1
2024-07-29,India,0,,0,0,Paris Olympics,1,17.0,0,0,7,3,0,1
2024-07-29,UAE,0,,0,0,Paris Olympics,1,126.0,0,0,7,3,0,1
2024-07-29,Australia,0,,0,0,Paris Olympics,1,149.0,0,0,7,3,0,1
2024-07-30,USA,0,,0,0,Paris Olympics,1,34.0,1,0,7,3,0,1
2024-07-30,UK,0,,0,0,Paris Olympics,1,27.0,1,0,7,3,0,1
2024-07-30,Germany,0,,0,0,Paris Olympics,1,65.0,1,0,7,3,0,1
2024-07-30,Canada,0,,0,0,Paris Olympics,1,34.0,1,0,7,3,0,1
2024-07-30,India,0,,0,0,Paris Olympics,1,16.0,1,0,7,3,0,1
2024-07-30,UAE,0,,0,0,Paris Olympics,1,125.0,1,0,7,3,0,1
2024-07-30,Australia,0,,0,0,Paris Olympics,1,148.0,1,0,7,3,0,1
2024-07-31,USA,0,,0,0,Paris Olympics,1,33.0,2,0,7,3,0,1
2024-07-31,UK,0,,0,0,Paris Olympics,1,26.0,2,0,7,3,0,1
2024-07-31,Germany,0,,0,0,Paris Olympics,1,64.0,2,0,7,3,0,1
2024-07-31,Canada,0,,0,0,Paris Olympics,1,33.0,2,0,7,3,0,1
2024-07-31,India,0,,0,0,Paris Olympics,1,15.0,2,0,7,3,0,1
2024-07-31,UAE,0,,0,0,Paris Olympics,1,124.0,2,0,7,3,0,1
2024-07-31,Australia,0,,0,0,Paris Olympics,1,147.0,2,0,7,3,0,1
2024-08-01,USA,0,Back to School,3,1,Paris Olympics,1,32.0,3,0,8,3,1,0
2024-08-01,UK,0,Back to School,3,1,Paris Olympics,1,25.0,3,0,8,3,1,0
2024-08-01,Germany,0,Back to School,3,1,Paris Olympics,1,63.0,3,0,8,3,1,0
2024-08-01,Canada,0,Back to School,3,1,Paris Olympics,1,32.0,3,0,8,3,1,0
2024-08-01,India,0,Back to School,3,1,Paris Olympics,1,14.0,3,0,8,3,1,0
2024-08-01,UAE,0,Back to School,3,1,Paris Olympics,1,123.0,3,0,8,3,1,0
2024-08-01,Australia,0,Back to School,3,1,Paris Olympics,1,146.0,3,0,8,3,1,0
2024-08-02,USA,0,Back to School,3,1,Paris Olympics,1,31.0,4,0,8,3,1,0
2024-08-02,UK,0,Back to School,3,1,Paris Olympics,1,24.0,4,0,8,3,1,0
2024-08-02,Germany,0,Back to School,3,1,Paris Olympics,1,62.0,4,0,8,3,1,0
2024-08-02,Canada,0,Back to School,3,1,Paris Olympics,1,31.0,4,0,8,3,1,0
2024-08-02,India,0,Back to School,3,1,Paris Olympics,1,13.0,4,0,8,3,1,0
2024-08-02,UAE,0,Back to School,3,1,Paris Olympics,1,122.0,4,0,8,3,1,0
2024-08-02,Australia,0,Back to School,3,1,Paris Olympics,1,145.0,4,0,8,3,1,0
2024-08-03,USA,0,Back to School,3,1,Paris Olympics,1,30.0,5,1,8,3,1,0
2024-08-03,UK,0,Back to School,3,1,Paris Olympics,1,23.0,5,1,8,3,1,0
2024-08-03,Germany,0,Back to School,3,1,Paris Olympics,1,61.0,5,1,8,3,1,0
2024-08-03,Canada,0,Back to School,3,1,Paris Olympics,1,30.0,5,1,8,3,1,0
2024-08-03,India,0,Back to School,3,1,Paris Olympics,1,12.0,5,1,8,3,1,0
2024-08-03,UAE,0,Back to School,3,1,Paris Olympics,1,121.0,5,1,8,3,1,0
2024-08-03,Australia,0,Back to School,3,1,Paris Olympics,1,144.0,5,1,8,3,1,0
2024-08-04,USA,0,Back to School,3,1,Paris Olympics,1,29.0,6,1,8,3,0,0
2024-08-04,UK,0,Back to School,3,1,Paris Olympics,1,22.0,6,1,8,3,0,0
2024-08-04,Germany,0,Back to School,3,1,Paris Olympics,1,60.0,6,1,8,3,0,0
2024-08-04,Canada,0,Back to School,3,1,Paris Olympics,1,29.0,6,1,8,3,0,0
2024-08-04,India,0,Back to School,3,1,Paris Olympics,1,11.0,6,1,8,3,0,0
2024-08-04,UAE,0,Back to School,3,1,Paris Olympics,1,120.0,6,1,8,3,0,0
2024-08-04,Australia,0,Back to School,3,1,Paris Olympics,1,143.0,6,1,8,3,0,0
2024-08-05,USA,0,Back to School,3,1,Paris Olympics,1,28.0,0,0,8,3,0,0
2024-08-05,UK,0,Back to School,3,1,Paris Olympics,1,21.0,0,0,8,3,0,0
2024-08-05,Germany,0,Back to School,3,1,Paris Olympics,1,59.0,0,0,8,3,0,0
2024-08-05,Canada,0,Back to School,3,1,Paris Olympics,1,28.0,0,0,8,3,0,0
2024-08-05,India,0,Back to School,3,1,Paris Olympics,1,10.0,0,0,8,3,0,0
2024-08-05,UAE,0,Back to School,3,1,Paris Olympics,1,119.0,0,0,8,3,0,0
2024-08-05,Australia,0,Back to School,3,1,Paris Olympics,1,142.0,0,0,8,3,0,0
2024-08-06,USA,0,Back to School,3,1,Paris Olympics,1,27.0,1,0,8,3,0,0
2024-08-06,UK,0,Back to School,3,1,Paris Olympics,1,20.0,1,0,8,3,0,0
2024-08-06,Germany,0,Back to School,3,1,Paris Olympics,1,58.0,1,0,8,3,0,0
2024-08-06,Canada,0,Back to School,3,1,Paris Olympics,1,27.0,1,0,8,3,0,0
2024-08-06,India,0,Back to School,3,1,Paris Olympics,1,9.0,1,0,8,3,0,0
2024-08-06,UAE,0,Back to School,3,1,Paris Olympics,1,118.0,1,0,8,3,0,0
2024-08-06,Australia,0,Back to School,3,1,Paris Olympics,1,141.0,1,0,8,3,0,0
2024-08-07,USA,0,Back to School,3,1,Paris Olympics,1,26.0,2,0,8,3,0,0
2024-08-07,UK,0,Back to School,3,1,Paris Olympics,1,19.0,2,0,8,3,0,0
2024-08-07,Germany,0,Back to School,3,1,Paris Olympics,1,57.0,2,0,8,3,0,0
2024-08-07,Canada,0,Back to School,3,1,Paris Olympics,1,26.0,2,0,8,3,0,0
2024-08-07,India,0,Back to School,3,1,Paris Olympics,1,8.0,2,0,8,3,0,0
2024-08-07,UAE,0,Back to School,3,1,Paris Olympics,1,117.0,2,0,8,3,0,0
2024-08-07,Australia,0,Back to School,3,1,Paris Olympics,1,140.0,2,0,8,3,0,0
2024-08-08,USA,0,Back to School,3,1,Paris Olympics,1,25.0,3,0,8,3,0,0
2024-08-08,UK,0,Back to School,3,1,Paris Olympics,1,18.0,3,0,8,3,0,0
2024-08-08,Germany,0,Back to School,3,1,Paris Olympics,1,56.0,3,0,8,3,0,0
2024-08-08,Canada,0,Back to School,3,1,Paris Olympics,1,25.0,3,0,8,3,0,0
2024-08-08,India,0,Back to School,3,1,Paris Olympics,1,7.0,3,0,8,3,0,0
2024-08-08,UAE,0,Back to School,3,1,Paris Olympics,1,116.0,3,0,8,3,0,0
2024-08-08,Australia,0,Back to School,3,1,Paris Olympics,1,139.0,3,0,8,3,0,0
2024-08-09,USA,0,Back to School,3,1,Paris Olympics,1,24.0,4,0,8,3,0,0
2024-08-09,UK,0,Back to School,3,1,Paris Olympics,1,17.0,4,0,8,3,0,0
2024-08-09,Germany,0,Back to School,3,1,Paris Olympics,1,55.0,4,0,8,3,0,0
2024-08-09,Canada,0,Back to School,3,1,Paris Olympics,1,24.0,4,0,8,3,0,0
2024-08-09,India,0,Back to School,3,1,Paris Olympics,1,6.0,4,0,8,3,0,0
2024-08-09,UAE,0,Back to School,3,1,Paris Olympics,1,115.0,4,0,8,3,0,0
2024-08-09,Australia,0,Back to School,3,1,Paris Olympics,1,138.0,4,0,8,3,0,0
2024-08-10,USA,0,Back to School,3,1,Paris Olympics,1,23.0,5,1,8,3,0,0
2024-08-10,UK,0,Back to School,3,1,Paris Olympics,1,16.0,5,1,8,3,0,0
2024-08-10,Germany,0,Back to School,3,1,Paris Olympics,1,54.0,5,1,8,3,0,0
2024-08-10,Canada,0,Back to School,3,1,Paris Olympics,1,23.0,5,1,8,3,0,0
2024-08-10,India,0,Back to School,3,1,Paris Olympics,1,5.0,5,1,8,3,0,0
2024-08-10,UAE,0,Back to School,3,1,Paris Olympics,1,114.0,5,1,8,3,0,0
2024-08-10,Australia,0,Back to School,3,1,Paris Olympics,1,137.0,5,1,8,3,0,0
2024-08-11,USA,0,Back to School,3,1,Paris Olympics,1,22.0,6,1,8,3,0,0
2024-08-11,UK,0,Back to School,3,1,Paris Olympics,1,15.0,6,1,8,3,0,0
2024-08-11,Germany,0,Back to School,3,1,Paris Olympics,1,53.0,6,1,8,3,0,0
2024-08-11,Canada,0,Back to School,3,1,Paris Olympics,1,22.0,6,1,8,3,0,0
2024-08-11,India,0,Back to School,3,1,Paris Olympics,1,4.0,6,1,8,3,0,0
2024-08-11,UAE,0,Back to School,3,1,Paris Olympics,1,113.0,6,1,8,3,0,0
2024-08-11,Australia,0,Back to School,3,1,Paris Olympics,1,136.0,6,1,8,3,0,0
